text,label
"Uzbekistan Military Boost May Spark Unrest (AP) AP - Washington's plans to beef up its military base in Uzbekistan as part of a troop realignment abroad could whip up tensions between the impoverished ex-Soviet republic's secular government and radical Islamic groups, analysts and opposition politicians say.",0
"Tokyo Edge: More Video Options (PC World) PC World - Hard-drive video recorders support HDTV, while Blu-ray and HD-DVD wait in the wings. Plus: pricey headphones and cheap megapixels.",3
"U.S. Troops Training for Iraq in Israel -Paper (Reuters) Reuters - U.S. troops from Iraq are being\trained by the Israeli army in urban and guerrilla warfare\tactics at a military base in Israel, a local newspaper said on\Wednesday.",0
Warring Afghan Factions Say Cease-fire Holding (Reuters) Reuters - A renegade Afghan militia commander and a\spokesman for the governor of the western province of Herat\said on Wednesday their forces were honoring a cease-fire\brokered a day earlier by the U.S. envoy to Afghanistan.,0
"U.S. Troops Training for Iraq in Israel -Paper  JERUSALEM (Reuters) - U.S. troops from Iraq are being  trained by the Israeli army in urban and guerrilla warfare  tactics at a military base in Israel, a local newspaper said on  Wednesday.",0
"British Terror Suspects to Appear in Court  LONDON (Reuters) - Eight British terror suspects charged  with conspiracy to commit murder in a plot linked to security  alerts at financial targets in New York, New Jersey and  Washington make their first appearance in court on Wednesday.",0
Virtual 3D heart to treat babies Virtual reality techniques are helping Danish doctors diagnose heart defects in newborn babies.,3
Coxless four into final Britain's rowers cruise into Saturday's final of the men's coxless four at the Olympics.,1
"Three Georgian soldiers killed in breakaway region clashes (AFP) AFP - Three Georgian soldiers have been killed and five wounded in clashes in Georgia's separatist region of South Ossetia, Rustavi 2 television reported, quoting an unnamed official with the Georgian interior ministry.",0
"Oil prices edge lower in Asian trading, still near record highs (AFP) AFP - Oil prices were slightly lower in Asian trading on easing concerns over supply disruptions but were still hovering near record highs, dealers said.",0
"Iraq's Najaf Tense After Cleric Snubs Peace Envoys  NAJAF, Iraq (Reuters) - Fears of heavier fighting in Najaf  grew on Wednesday after an Iraqi peace delegation failed to  defuse a confrontation between U.S. troops and militiamen holed  up in a revered shrine in the city.",0
"Between Faith and Medicine, How Clear a Line? How will South Africa accredit ""traditional healers"" as legally recognized physicians?",0
"Cheaper gas lowers price index Falling gasoline prices in July helped push consumer prices lower for the first time in eight months, indicating that the recent surge in inflation is subsiding. ",2
"Why Hugo Chavez Won a Landslide Victory When the rule of Venezuelan President Hugo Chavez was reaffirmed in a landslide 58-42 percent victory on Sunday, the opposition who put the recall vote on the ballot was stunned. They obviously don #39;t spend much time in the nation #39;s poor neighborhoods. ",2
"Costco faces sex discrimination suit An assistant manager at one of Costco #39;s Colorado warehouses filed a sex discrimination lawsuit against the Issaquah-based company yesterday, alleging that it overlooks women for promotion. ",2
"BHP Billiton 2nd-Half Net Doubles on Commodity Prices (Update2) Aug. 18 (Bloomberg) -- BHP Billiton, the world #39;s biggest miner, more than doubled second-half profit as Chinese demand boosted commodity prices. The company is considering returning as much as \$2 billion to investors, including share buybacks. ",2
"Info on car safety off-limits to public The federal agency that oversees auto safety has decided -- based largely on arguments from automakers and their Washington, DC, lobbyists -- that reams of data relating to unsafe automobiles or defective parts will not be available ...",2
Music fans sound off RealNetworks Inc. urged digital-music lovers yesterday to stand up for their freedom of choice. They responded by exercising their freedom of speech -- much to the company #39;s chagrin. ,3
"China to crack down on telephone sex BEIJING (Reuters) - China #39;s communist leaders, in a fresh move to eradicate pornography, have targeted the telephone sex industry, ordering severe punishment for anyone offering the service, the official People #39;s Daily says. ",3
"More Video Options The Olympic Games in Athens are pushing many people to finally buy that plasma or LCD television that they #39;ve been dreaming about. Also, the time difference between Japan and Greece is helping sales of video recorders, particularly those that use hard ...",3
Notebook: Sprinter Edwards #39; drug suspension upheld ATHENS  US sprinter Torri Edwards was knocked out of the Olympics for good yesterday when an arbitration panel upheld her two-year drug suspension. ,1
"Finish tarnished by silver ATHENS, Greece -- It was death by a thousand cuts. If you can describe taking silver instead of gold as  quot;death. quot; ...",1
"Roddick escapes, but not Federer ATHENS, Greece  Andy Roddick #39;s biggest obstacle to winning the gold medal was Roger Federer, the world #39;s No. 1 player and winner of two of the past three Grand Slam tournaments. So Tuesday, when Federer uncharacteristically lost the magic ...",1
"Torri finally out of Olympic Games ATHENS - US sprinter Torri Edwards was knocked out of the Olym- pics for good yesterday when an arbitration panel upheld her two-year drug suspension, rejecting arguments she took banned stimulants by accident. ",1
"Finley pays dividends in victory Their supposed new pitching staff ace is on the disabled list and their late-inning bullpen situation has the potential to be a mess, but those problems were easy to ignore Tuesday night, thanks in part to Steve Finley. ",1
Agassi Opens With A Win In Washington No. 1 seed Andre Agassi overcame a sluggish start to the first set to eventually beat compatriot Paul Goldstein in straight sets at the Legg Mason Classic in Washington. ,1
"British charge 8 tied to terror conspiracy LONDON -- The British police yesterday charged eight men with conspiracy to murder and violations of the Terrorism Act after finding that two of them possessed surveillance information on the financial centers in Washington, New York ...",0
"Falconio suspect to stand trial An Australian court has ordered lorry driver Bradley John Murdoch to stand trial over the murder of British backpacker Peter Falconio, who has been missing for three years. ",0
"Hundreds of Fleet layoffs expected Bank of America Corp. plans to lay off hundreds of tellers and other branch employees at Fleet banks today, asking them to leave the building immediately as part of the process, according to documents obtained by the Globe and Fleet branch managers told of the decision.",2
"Swipe hype: Debit the small stuff Dana Conneally walked into Starbucks at Faneuil Hall one recent morning in desperate need of a coffee fix. The employee at a local law firm handed his debit card to the Starbucks worker, who swiped it, then handed it back -- no signature or personal identification number required.",2
"MetLife seen near sale of Hub invest unit MetLife Inc. is in late-stage negotiations to sell one of Boston's oldest investment firms, State Street Research  amp; Management Co., to another New York financial giant, BlackRock Inc., according to two executives briefed on the talks.",2
Lawsuits challenge unequal fund fees Fidelity Investments charges two-tenths of 1 percent to manage a \$484 million stock portfolio for the Massachusetts state pension fund. It charges investors in its flagship Magellan fund seven-tenths -- more than three times as much.,2
Nortel accounting faces probe Canadian officials are opening a criminal investigation into accounting at Nortel Networks Corp. Shares in the telecom equipment maker edged lower yesterday.,2
"LoJack buys Canadian tracking company LoJack Corp., which makes devices for recovering stolen cars, agreed to buy Boomerang Tracking Inc. for about \$48 million to expand into Canada. LoJack will pay about \$4.32 a share in cash or a combination of cash and stock for the Montreal maker of stolen vehicle recovery equipment, LoJack said. Westwood-based LoJack also gets Boomerang's cash balance of \$12 million. ...",2
"Brazilians attack money laundering Brazilian police arrested more than 60 people yesterday in a massive operation to crack down on money laundering, targeting currency changers who illegally transfer money abroad.",2
"Europe 'must adapt on climate' Europe must find ways of adapting to a climate that may change drastically by mid-century, the European Environment Agency says.",3
"Welcome change for Cabrera Let's say Boston is the sun of the baseball universe, where hope and criticism burn bright, where a city revolves around the game.",1
"He gets some credit for this victory As hard as Pedro Martinez went in his previous outing, when he morphed into vintage Pedro and hurled nine shutout innings, the real toll came this week.",1
"Giants make it six in row J.T. Snow singled in the winning run with one out in the ninth to lead the San Francisco Giants to their sixth straight victory, 5-4, over the visiting Montreal Expos last night.",1
NL notables Larry Walker was 3 for 4 and is 10 for 27 (.370) with 11 RBIs since joining the Cardinals.,1
"Youkilis, McCarty go on DL A season of extraordinary medical adversity posed yet another series of challenges yesterday for the Red Sox as Kevin Youkilis and David McCarty joined the likes of Trot Nixon , Mark Bellhorn , Pokey Reese , and Ellis Burks on the disabled list.",1
"Texas rides cycle Mark Teixeira became the second player in Rangers history -- and first in more than 19 years -- to hit for the cycle, leading host Texas to a 16-4 rout of the Cleveland Indians last night.",1
Stops and starts in the fast lane Michael Jennings was a track star at Florida State who also wanted to play football but wasn't confident enough to forgo a track scholarship and try the sport as a walk-on for  quot;a team that good. quot;,1
"Old college try from Moreland Earthwind Moreland signed with the Patriots Aug. 5, but University of Massachusetts football fans may have heard of him before that. He was a starting cornerback for the Georgia Southern squad that entered the 1998 Division 1-AA national championship game undefeated and then lost to the Minutemen, 55-43.",1
"LBs are built from ground up For Bill Belichick, it isn't a preference. In his mind, turning NCAA defensive ends into NFL linebackers is practically a necessity.",1
Knee injury benches Eagles' Kalu for season Philadelphia Eagles defensive end N.D. Kalu will miss the season after tearing the anterior cruciate ligament in his right knee during yesterday's practice.,1
"Jumbo dough for Joe Joe Thornton didn't make the score he was looking for yesterday, but the Bruins captain will earn \$6.75 million, the most of any player in the club's history, if the National Hockey League has a full 2004-05 season.",1
"Philo is in the know Normally, there are few sure things in golf, but here's something we can be certain of: The lads in today's final pairing at the 84th New England PGA Championship at Brae Burn Country Club will not require introductions.",1
"Northern N.E. reaches peak With some late heroics, Northern New England knocked off undefeated North Shore, 3-2, in the championship game of the Hockey Night in Boston Summer Showcase at Merrimack College last night.",1
"China tells US not to send wrong signal to Uighur 'terrorists' (AFP) AFP - China has appealed to the United States not to send the ""wrong signal"" after Washington said a handful of detained Uighurs being held at the US military base in Guantanamo Bay would not be returned to China.",0
Pope Visit Leaves Lourdes with Hefty Deficit  PARIS (Reuters) - Pope John Paul's visit to Lourdes last  weekend left the Roman Catholic shrine with a 1.2 million euro  (\$1.47 million) deficit because pilgrims keen to get good seats  at his mass rushed past collection boxes.,0
"Haiti ex-rebel head cleared of murder PORT-AU-PRINCE, Haiti -- A jury yesterday acquitted a leader of a paramilitary group accused of killing thousands, after a 14-hour murder trial that angered human rights groups and provoked criticism of the new US-backed government.",0
"Witness says suspect was close to hijackers HAMBURG -- A Moroccan being retried on charges he aided the Sept. 11 plotters was part of lead hijacker Mohamed Atta's inner circle and knew of the group's arguments for turning to violence, a witness testified yesterday.",0
"Venezuela's Chavez faces political gulfs CARACAS -- Fresh from victory and emboldened by a decisive mandate, Venezuelan President Hugo Chavez has the opportunity to extend an olive branch to a seething opposition and a suspicious US administration, but the rifts may have grown too deep to be mended.",0
German leader adopts Russian child MOSCOW -- Thousands of Russian children are adopted by foreigners every year -- but few go to such high-profile homes as the leader of Germany.,0
"Burundi, Rwanda threaten Congo invasion BUJUMBURA, Burundi -- Burundi and Rwanda threatened yesterday to send soldiers into neighboring Congo to hunt down Hutu extremists responsible for slaughtering more than 160 Congolese Tutsi refugees at a UN camp in Burundi -- deployments that could reignite a regional conflict in this part of Africa.",0
No SEC Decision on Google IPO Paperwork (AP) AP - Google Inc.'s plans to move ahead with its initial public stock offering ran into a roadblock when the Securities and Exchange Commission didn't approve the Internet search giant's regulatory paperwork as requested.,3
"Pakistan Publishes 'Most-Wanted Terrorists' List (Reuters) Reuters - Pakistan published pictures of six\""most-wanted terrorists"" on Wednesday and offered rewards for\information leading to the arrest of two al Qaeda-linked\militants wanted over assassination attempts on the president.",0
MacGowan to play at jazz landmark Legendary singer Shane MacGowan is to play a mini-residency at London's famous Ronnie Scott's jazz club.,0
"Insurers escape Hurricane Charley It #39;s hard to see the silver lining to the clouds over Florida at the moment. Soaking debris and destroyed homes, bereaved families and a rearranged landscape are the testament to Hurricane Charley #39;s power. ",2
"Sex-bias suit filed against Costco A Costco Wholesale assistant manager sued the warehouse-club chain yesterday in federal court, alleging the company #39;s promotion policies keep women from seeking out the top two positions at its stores. ",2
"Funds turn negative on global profits LONDON (Reuters) - Fund managers #39; views on corporate profitability worldwide have turned sharply negative over the past month for the first time in three years, a Merrill Lynch survey of fund managers shows. ",2
Australia #39;s Lend Lease Returns to Profit Property group Lend Lease Corp. on Wednesday announced a return to full-year profit and forecast earnings-per-share growth of more than 15 percent in the current year. ,2
"HP denies Itanium change cost it sales HP BOSS Ann Livermore said that the move to Itanium was not responsible for HP #39;s sales slump. Livermore, who managed to avoid an axe wielding Carly Fiorina this week as sales in the bits of the company she manages plummeted, said that killing the Alpha ...",3
Digital signatures  #39;could be forged #39; Encryption circles are buzzing with news that mathematical functions embedded in common security applications have previously unknown weaknesses. ,3
"With this effort, they #39;re silver belles ATHENS -- How many gilded fairy tales do you want? There was the Magnificent 7 in Atlanta in 1996 and the Fantastic 5 in Anaheim last summer. Was anyone really counting on dethroning the Romanians at an ...",1
Canadian arrested for  #39;interrupting the Games #39; after diving into pool ATHENS (CP) - Olympic organizers increased security inside all sports venues Tuesday after a Canadian spectator climbed out of the stands and jumped off one of the boards into the pool. ,1
"Say slams teammates #39; relay effort ATHENS -- The meltdown continues in the pool for Canada #39;s swimmers. Only this time, it #39;s talk and not just times that are creating heat. Rick Say, who has posted Canada #39;s best individual showing in the pool with a sixth-place finish in the highly ...",1
"White Sox #39;s Guillen hospitalized with what may be kidney stones Chicago White Sox manager Ozzie Guillen was hospitalized last night and might have kidney stones. Guillen, serving the first game of a two-game suspension, left the ballpark about three hours before the game against Detroit and went to a Chicago hospital ...",1
"Last laugh Oh, those wacky Red Sox. Nothing like a little levity to take the edge off a playoff race. That #39;s why Terry Francona #39;s merry pranksters last night let Manny Ramirez lead the charge out of the dugout in the ...",1
Agassi downs crowd favourite TOP seed Andre Agassi cruised into the next round of the ATP Legg Mason Tennis Classic in Washington with a 6-4 6-2 win over fellow American Paul Goldstein. ,1
"Sadr refuses to meet with peace delegation NAJAF, Iraq -- Radical Shi #39;ite Muslim cleric Moqtada al-Sadr refused yesterday to meet with a delegation of Iraqi political figures that had rushed here from Baghdad with a last-ditch offer for peace, ...",0
"Five Palestinians killed Israeli attack that targeted Hamas activist in Gaza City JERUSALEM Israel set off a mysterious explosion in an olive grove near the house of a senior Hamas activist Wednesday, killing five Palestinians and wounding seven. The strike came just before Prime Minister Ariel Sharon faced a key party test linked to ...",0
Warring Afghan Factions Say Cease-fire Holding HERAT (Reuters) - A renegade Afghan militia commander and a spokesman for the governor of the western province of Herat said on Wednesday their forces were honoring a cease-fire brokered a day earlier by the US envoy to Afghanistan. ,0
5 die as Hamas chief survives Israeli strike GAZA CITYA senior Hamas leader survived an Israeli assassination attempt early today but at least five other Palestinians were killed in the explosion that tore through his Gaza home. ,0
Farewell to American friends President Bush #39;s plan to begin pulling most of the US troops out of Europe nearly fifteen years after the fall of the Berlin Wall has many Germans worried. ,0
"Nepalese Rebel Blockade Cuts Roads to Kathmandu, Reuters Says Aug. 18 (Bloomberg) -- Road traffic to Nepal #39;s capital, Kathmandu, stopped as communist rebels began a blockade of the city to demand the release of insurgents, Reuters reported. ",0
Squaddie Is Killed In Gun Battle A BRITISH soldier was killed and another seriously injured in clashes with Iraqi rebel gunmen in Basra yesterday. ,0
Politician #39;s arrest stirs suspicions in Hong Kong BEIJING - The arrest of a Hong Kong pro-democracy candidate in mainland China on charges of soliciting a prostitute touched off a media furor in the former British colony yesterday and fueled suspicion that Beijing was trying to influence ...,0
"Greek Sprinters Withdraw from Games  ATHENS (Reuters) - Greek Olympic 200 meters champion Costas  Kenteris, the focus of an Olympic doping scandal, withdrew from  the Athens Games on Wednesday ""out of a sense of  responsibility.""",1
Dollar Mired Near Lows After Weak Data  LONDON (Reuters) - The dollar hovered near multi-week lows  on Wednesday as investors questioned whether the U.S. central  bank would raise interest rates next month in the light of  another round of weak U.S. data.,2
"Google Cuts IPO Price Range  NEW YORK (Reuters) - Google Inc., the Web search engine, on  Wednesday slashed the price range on its eagerly awaited  initial public offering to between \$85 and \$95 per share from  \$108 to \$135 per share.",2
"Update 1: Philippine Shares Close Lower Philippine shares finished lower Wednesday on selling triggered by a clutch of negative financial news and the steep fall of blue-chip Philippine Long Distance Telephone Co. #39;s American depositary receipts, traders said. ",2
ING withdrawing from Janus Financial services firm ING has been identified as the company that plans to yank \$5 billion from the hands of Janus Capital Group. ,2
Oakville plant #39;s fate is still up in the air Ford is celebrating its 100th anniversary in Canada today amid uncertainty over the future of the automaker #39;s Oakville assembly plant. ,2
"Benefits Seen in Earth Observation Data WASHINGTON Aug. 17, 2004  Scientists are planning to take the pulse of the planet and more in an effort to improve weather forecasts, predict energy needs months in advance, anticipate disease outbreaks and even tell fishermen where the catch will be ...",3
Greek sprinter Kenteris quits Games ATHENS (Reuters) - Greek Olympic 200 metres champion Costas Kenteris and his fellow Greek Olympic silver medallist Katerina Thanou say they are withdrawing from the Athens Games. ,1
"UAE joins Olympics gold medal winners UAE joins Olympics gold medal winners ABU DHABI, 18 Aug. 04 (WAM) -- A UAE paper said today that Sheikh Ahmed bin Hashar Al Maktoum #39;s winning of the gold medal in double trap shooting had taken the UAE to the pinnacle of sporting glory at the Olympics. ",1
Federer crashes out of Olympics World number one Roger Federer of Switzerland crashed out of the Olympic tennis tournament on Tuesday when he lost to unseeded Tomas Berdych of the Czech Republic. ,1
"2 steps back in Texas ARLINGTON, Texas -- All of a sudden, the Indians #39; prolific offense has been reduced to shambles. And, remember phenom left-hander Cliff Lee, who won 10 games before the All-Star break? He #39;s seemingly forgotten how to pitch. ",1
"Southern Cal faces sex assault probe A member or members of the USC football team is being investigated for alleged sexual assault, the Los Angeles police department said last night. ",1
Mechanic must stand trial for British backpacker #39;s murder A mechanic was ordered today to stand trial for the alleged murder of British backpacker Peter Falconio in the Australian Outback three years ago. ,0
"Google Cuts IPO Price Range (Reuters) Reuters - Google Inc., the Web search engine, on\Wednesday slashed the price range on its eagerly awaited\initial public offering to between  #36;85 and  #36;95 per share from\ #36;108 to  #36;135 per share.",2
"Bank of America Plans Big Layoffs -Paper (Reuters) Reuters - Bank of America Corp. (BAC.N), plans\on Wednesday to lay off hundreds of tellers and other employees\at Fleet bank branches, and ask them to leave immediately, the\Boston Globe said on Wednesday, citing documents it obtained\and Fleet branch managers.",2
"Oil Prices Hold Near \$47 on Iraq Threat  LONDON (Reuters) - Oil prices held steady near \$47 a barrel  on Wednesday a day after setting yet another record when the  United States, the world's biggest oil consumer, said inflation  had stayed in check despite rising energy costs.",2
"Greek Sprinters Withdraw From Olympics (AP) AP - Top Greek sprinters Kostas Kenteris and Katerina Thanou withdrew Wednesday from the Athens Games, nearly a week after the duo missed a drug test and were hospitalized after a mysterious motorcycle crash.",1
"Teixeira Hits for Cycle in Rangers' Win (AP) AP - Mark Teixeira needed only a single to hit for the cycle, and his Texas Rangers teammates wanted to see him make some baseball history.",1
"De Bruijn Leads the Way in 100 Freestyle Heats  ATHENS (Reuters) - Triple Sydney Olympic champion Inge de  Bruijn, who lost her 100 meters butterfly title on Sunday,  posted the fastest heat time as she opened the defense of her  100 freestyle crown on Wednesday.",1
"Mayo Likely to Miss Tour of Spain  MADRID (Reuters) - Leading Spanish cyclist Iban Mayo will  probably miss next month's Tour of Spain because of a suspected  viral infection, his team manager said on Wednesday.",1
"China Detains Eight Roman Catholic Priests -Group  BEIJING (Reuters) - China has detained eight Roman Catholic  priests in northern Hebei province, continuing a crackdown on  those loyal to the Pope, a U.S.-based religious right group  said on Wednesday.",0
"No SEC Decision on Google IPO Paperwork SAN JOSE, Calif. - Google Inc.'s plans to move ahead with its initial public stock offering ran into a roadblock when the Securities and Exchange Commission didn't approve the Internet search giant's regulatory paperwork as requested...",0
"Eight Terror Suspects Face British Charges LONDON - Two of the suspects allegedly had surveillance plans of the Prudential Building in Newark, N.J., mentioned in the Aug. 1 U.S...",0
"BHP Announces Record Annual Profit Anglo-Australian mining giant BHP Billiton on Wednesday announced Australia #39;s biggest ever annual net profit, US\$3.51 billion (euros 2.84 billion), thanks to soaring demand. ",2
"Nestle Profit Rises; Commodity Prices to Crimp Growth (Update4) Aug. 18 (Bloomberg) -- Nestle SA, the world #39;s largest food company, said first-half profit rose 2.1 percent, less than forecast, as sales in Western Europe declined and costs for sugar, energy and packaging materials increased. ",2
"CA acquires PestPatrol Over the past year, spyware has become an increasing problem. Every time that you visit a web site, you must run the gauntlet of a variety of pop-up adverts, any of which can be programmed to place spyware on your computer. ",3
Greek duo quit Olympics The two Greek sprinters who missed drug tests prior to the start of the Athens Olympics today withdrew from the games. ,1
"Keller leads relay upset of Aussies ATHENS - Klete Keller says he likes to run with the bulls. Talks a little bull, too. But he doesn #39;t kid around in the water. ",1
"Americans bounce back Athens -- Allen Iverson scored 17 points, even with the broken thumb on his shooting hand, as the United States rebounded from a shocking opening-game loss to beat Greece 77-71 at the men #39;s Olympic basketball tournament yesterday. ",1
"Just 16 centuries later, we return to Olympia You remember, of course, Armenian Prince Varazdates and the spectacle of his boxing triumph. And who can forget Zopyros of Athens, wrestling-boxing his way to the junior pankration crown. ",1
Selig to get 3-year extension Major League Baseball #39;s owners will convene in Philadelphia today for two days of meetings that will culminate with a coronation of sorts. ,1
Downer up-beat on North Korean nuclear talks Foreign Minister Alexander Downer has offered an up-beat assessment at the end of talks in Pyongyang about the North Korean nuclear crisis. ,0
"Australian opposition leader hospitalised with pancreatitis CANBERRA : Australian opposition leader Mark Latham is in hospital with an inflamed pancreas, his office said. ",0
"US sweeps away slide in volleyball The United States had lost nine straight Olympic matches, dating to the Atlanta Games in 1996. Clay Stanley made sure it didn't continue.",1
"Olympics sport solid ratings Gyms worldwide were dark in anticipation of the Olympic gymnastics competition, NBC's Al Trautwig said this week in a dramatic introduction -- and then the cameras pulled back to reveal row after row of empty seats in Athens.",1
"Google Slashes IPO Price Range (Reuters) Reuters - Google Inc., the Web search engine, on\Wednesday slashed the price range on its eagerly awaited\initial public offering to between  #36;85 and  #36;95 per share from\ #36;108 to  #36;135 per share.",3
"Sprints More Fun Without Jones, Says Ferguson  ATHENS (Reuters) - With no clear-cut favorite, the women's  sprints at the Athens Olympics will be more exciting than they  were four years ago when Marion Jones dominated, according to  Caribbean sprinters Debbie Ferguson and Veronica Campbell.",1
"Bomb found near Berlusconi villa Italy police defuse a  bomb  near Silvio Berlusconi's holiday villa, hours after a visit by the UK's Tony Blair.",0
"Google Slashes IPO Price Range NEW YORK (Reuters) - Google Inc., the Web search engine, on Wednesday slashed the price range on its eagerly awaited initial public offering to between \$85 and \$95 per share from \$108 to \$135 per share. ",2
"Prices drop in July WASHINGTON  Con-sumer prices in July fell nationally by 0.1 percent and in the New York metro region by 0.2 percent as gasoline prices dropped, the US Labor Department said yesterday. ",2
"Bank of America Plans Big Layoffs -Paper NEW YORK (Reuters) - Bank of America Corp. (BAC.N: Quote, Profile, Research) , plans on Wednesday to lay off hundreds of tellers and other employees at Fleet bank branches, and ask them to leave immediately, the Boston Globe said on Wednesday, citing ...",2
"Air France raises ticket prices PARIS (Reuters) - French flag carrier Air France is raising its ticket prices by up to 12 euros (8 pounds) per flight leg, joining a number of other airlines in passing on higher jet fuel costs to passengers. ",2
"Netscape Revamped With Mozilla 1.7 Netscape Communications has released Netscape 7.2, successor to the older version 7.1, which was released in mid-2003. The new release is based on version 1.7 of Mozilla, the most recent version of the Mozilla Internet application suite. ",3
"Two golds make Phelps #39; day Michael Phelps showed no signs of either yesterday, swimming to two gold medals in the span of an hour at the Athens Olympic Games. ",1
"Olympia oozes Games history OLYMPIA, GREECE -- Great players will walk upon a historic stage today at the Ancient Olympia Stadium. ",1
US choose Devers to replace Edwards Gail Devers and LaShaunte #39;a Moore will replace banned world champion Torri Edwards in the Olympic 100 and 200 metres races. ,1
"Top players need more rest, says Eriksson WASHINGTON, Aug. 17 (Xinhuanet) -- England coach Sven-Goran Eriksson has urged the international soccer authorities to preserve the health of the world superstar footballers for major tournaments, who expressed his will in Slaley of England on Tuesday ...",1
Rae got what he deserved - Dadu The player kicked in the head by Alex Rae believes the five-match ban imposed on the Rangers midfielder was just. ,1
Britain arrests 8 suspects linked to US terror alert Accused of conspiring to commit murder. Alleged Al-Qa #39;ida operative charged with possessing plans of US financial institutions ...,0
"Israel #39;s Likud faces major vote after controversial settlement decision JERUSALEM : Israeli Prime Minister Ariel Sharon #39;s Likud party votes on Sharon #39;s intention to bring the opposition Labour party into government, the day after he gave the green light to the construction of 1,000 new homes in Jewish settlements in the West ...",0
"Police defuse bomb after Blair #39;s visit Police have defused a bomb near the Sardinian holiday home of Silvio Berlusconi, the Italian prime minister, just hours after a visit by Tony Blair. ",0
Girlfriend #39;s Family Welcome Backpacker Murder Trial The family of Joanne Lees today welcomed the announcement that a mechanic is to stand trial in Australia for the murder of British backpacker Peter Falconio. ,0
Euro Stocks Slip  LONDON (Reuters) - High oil prices weighed on investor  sentiment across financial markets on Wednesday as the price of  crude stuck stubbornly close to \$47 a barrel.,2
"Arafat Says Palestinians Made 'Mistakes' (AP) AP - In a rare admission, Yasser Arafat suggested Wednesday that the Palestinian leadership has made ""mistakes"" and promised to correct them.",0
"No New Closures of Japan Nuclear Reactors Needed (Reuters) Reuters - No more Japanese nuclear reactors need to\be closed for inspections, electric power companies said on\Wednesday after submitting reports ordered by the government\following a reactor accident that killed four workers last\week.",0
Invasion alert in DR Congo town Security is stepped up in the border town of Bukavu after Rwanda and Burundi said they could send troops into Democratic Republic of Congo.,0
Blair's 'Freebie' Summer Holidays Irk Britons (Reuters) Reuters - Two continents. Three luxury mansions\courtesy of friends. Endless sun and sea. And a front-row seat\for the Olympics to boot.,0
Karzai Promises Afghans Security for Election  KABUL (Reuters) - Afghanistan's President Hamid Karzai  promised Afghans greater security when they go to vote in the  country's first ever democratic election during an independence  day speech on Wednesday.,0
Blair's 'Freebie' Summer Holidays Irk Britons  LONDON (Reuters) - Two continents. Three luxury mansions  courtesy of friends. Endless sun and sea. And a front-row seat  for the Olympics to boot.,0
"Medical Experts Fear Charley's Aftermath PUNTA GORDA, Fla. - Bill Nylander survived Hurricane Charley, but the storm still managed to hurt him days after it cut a swath of destruction through his hometown...",0
"BHP Billiton 2nd-Half Net Doubles on Commodity Prices (Update3) Aug. 18 (Bloomberg) -- BHP Billiton, the world #39;s biggest mining company, more than doubled second-half profit as Chinese demand boosted commodity prices and said it may return as much as \$2 billion to investors, including through share buybacks. ",2
"Update 2: Philippine Shares Close Lower Philippine shares finished lower Wednesday on selling triggered by a clutch of negative financial news and the steep fall of blue-chip Philippine Long Distance Telephone Co. #39;s American depositary receipts, traders said. ",2
"Qualcomm drops licensing suit against TI LOS ANGELES (Reuters)  Qualcomm has dropped an \$18 million claim for monetary damages from rival Texas Instruments for publicly discussing terms of a licensing pact, a TI spokeswoman confirmed Tuesday. ",3
"Palm extends Wi-Fi range The PalmOne Wi-Fi SD card has finally arrived, but only for users with the most up to date models. The card is only compatible with two top of the range handsets, the Zire 72 and Tungsten T3. ",3
"Heavy fighting erupts in Najaf NAJAF, Iraq (Reuters) - Heavy fighting has broken out between US troops and Shi #39;ite militiamen in the Iraqi city of Najaf after a peace delegation failed to broker a truce to end nearly two weeks of clashes. ",0
"Making Free IPods Pay Off The FreeiPods.com website looks as phony as a \$3 bill. In fact, it's at the forefront of performance-based marketing, as advertisers discover it's more effective to spend \$50 million on gifts than to blow the cash on TV ads. By Leander Kahney.",2
"Explosion Hits Iraq Foreign Ministry (AP) AP - A large explosion hit central Baghad on Wednesday close to a convention center where a key national gathering of political, religious and civic leaders entered its final day.",0
"Maoist Rebels Block Land Routes to Nepali Capital  NAGDHUNGA, Nepal (Reuters) - Maoist rebels, fighting to  topple Nepal's constitutional monarchy, cut off all land routes  to the Himalayan kingdom's capital on Wednesday, disrupting  food and supplies to the city of 1.5 million people.",0
"Google Slashes IPO Price Range  NEW YORK (Reuters) - Google Inc., the world's most popular  Web search engine, on Wednesday slashed the price range on its  eagerly awaited initial public offering (IPO) to between \$85  and \$95 per share from between \$108 and \$135 per share.",2
"Arafat Urges Palestinians to 'Correct Mistakes' (Reuters) Reuters - Palestinian President\Yasser Arafat, under pressure to enact anti-corruption reforms,\said on Wednesday that some officials had misused their posts\and urged efforts to correct ""all the mistakes.""",0
"Two bombs discovered in Sardinia after Berlusconi-Blair meet (AFP) AFP - Police discovered two bombs near the Sardinian villa of Italian Prime Minister Silvio Berlusconi, just hours after he met his British counterpart Tony Blair on the island.",0
Global miner BHP Billiton posts record net profit as demand soars (AFP) AFP - Global mining giant BHP Billiton posted the biggest net profit in Australian corporate history as soaring commodities prices and strong demand from China pushed net profit up 83 percent to 3.51 billion US dollars.,0
